release_date,followers
2013-06-21,251380
2015-01-11,64426
1995,7020
2013-01-01,112379
2015-06-02,253742
2017-12-19,381220
2004,34901
1994-03-02,194400
2022-10-14,119737
2013-10-15,527134
2008-01-01,127651
2009,103124
2016-08-11,112379
2015-02-17,737675
2022-10-14,119737
2002-09-30,28842
2018-09-28,657928
2022-10-20,84631
2013-10-15,527134
2011-02-01,17802
2007-03-21,48459
1968-01-22,10470423
2004-11-23,593669
1993-01-01,217874
2019-11-14,8544
2017-12-12,11253
2022-09-23,10470423
2018-08-10,10470423
2014-10-20,2812
1994-01-01,23139
2011-02-22,128426
2004,12339
2018-12-07,16941
2009-01-01,910756
2020-01-27,29660
2007-05-01,20872
1972-01-01,2261
2020-03-13,251380
2015-10-23,737675
1993,21021
2013-03-07,32281
1963-10-01,293304
2007-03-04,381220
2001-11-07,26487
1965,646476
2007-12-01,342116
2015-05-19,71024
2015-09-30,52676
2000-01-01,703603
2017-01-03,85082
1998-02-02,194400
1996-01-01,60796
2015-06-15,10105
2017-01-03,85082
1991,39955
1962,64426
2020-01-01,381220
2022-02-11,174336
1992-10-30,194400
2018-04-27,657928
2009,127651
2011-02-01,9611
2017-06-02,127399
2009-04-27,12921
2006-10-10,93861
1965-01-01,479640
1994,112379
2015-02-17,737675
1998-03-10,253742
2007-03-21,657928
2000-12-01,253742
2000-10-03,773132
1991-09-03,296753
2002-09-24,10470423
1967-02-01,10470423
1993-01-01,87072
1976-05-01,10470423
1996-08-20,90923
2002-01-10,9611
1959-01-01,512629
2006-03-28,2194958
1957-10-15,10470423
1962-06-07,59495
2003-01-01,79141
2016-02-02,13485
1995-04-28,34219
1995-01-15,60271
2012-01-23,38018
2003-01-01,79141
2012-12-10,262032
2007,309495
1962-01-01,62345
2009-01-01,737675
2005-01-01,333156
2006,474060
1990-03-01,3914
2018-07-13,657928
1995-01-11,300095
1972-01-01,2261
1960-05-01,344858
2021-07-02,440088
2002-03-29,19884
2018-03-22,188367
2016-12-30,300095
2020-01-01,381220
2000,13749
1991-12-19,300095
1994-03-02,194400
2002-04-01,158369
2017-11-21,12261
2009-09-01,111568
2013-07-08,103124
2020-01-17,17910
1990-11-12,253742
2017-04-28,585477
2014-12-23,127651
2001-05-14,104769
1990,18606
2013-03-01,64426
1991-12-19,300095
2007-03-21,657928
1968-01-01,360070
1974,773132
1997-07-15,10470423
1965-01-01,2137546
1958-03-21,10470423
2020-10-23,148936
2007-02-05,593669
1990-01-01,26792
2019-06-14,137820
2008-04-07,84260
1983-11-28,170914
1960-01-01,20528
2007-01-01,910756
2015,60346
2015,60346
2004,3237
1983-01-01,52741
2010-09-01,271989
1980,34901
1974-01-15,94771
1991-12-19,300095
2015-05-01,127651
2017,253742
2002-01-11,1452
2009-01-01,174336
2007-03-21,48459
2017-12-19,381220
2002-02-24,21373
2008-02-14,194400
2016-10-10,207501
2008-04-07,196276
1960,657928
2007-03-21,196276
2002-01-15,440088
2007-03-04,381220
2011-05-23,300095
2015-02-17,737675
2014-01-01,112379
1967-02-10,204788
2015-01-01,64426
1991-12-19,300095
2018-04-27,657928
2002,112379
2007-03-21,196276
2014-08-19,127651
2018-09-28,657928
1960,657928
2001-11-16,309495
2002-09-30,381220
1998-10-15,60533
2016-11-04,846842
2013-09-09,29583179
2013-04-22,19982610
2022-05-13,18105928
2019-10-25,85975
2017-06-23,1000878
2019-08-09,233213
2015-09-25,1703161
2011-10-18,4126272
1985,2336091
2017-06-23,56848217
2017-06-23,56848217
2022-03-11,56848217
2017-12-08,10216598
2013-01-01,18105928
2021-03-26,3563058
2017-06-23,56848217
2012-09-04,56848217
2018-11-09,56848217
2022-10-20,18105928
2016-01-15,12567129
2022-10-20,56848217
2021-10-28,56848217
2022-10-11,56848217
2022-10-12,56848217
2022-10-13,56848217
2022-10-19,56848217
2022-10-20,56848217
2022-10-19,56848217
2022-10-07,56848217
2022-10-14,18105928
2022-10-07,18105928
2022-10-19,18105928
2022-10-20,56848217
2022-10-20,56848217
2022-10-21,56848217
2022-10-07,56848217
2022-10-14,53440804
2022-10-20,56848217
2022-10-20,56848217
2022-10-21,56848217
2022-10-21,56848217
2022-10-21,56848217
2022-10-19,18105928
2022-10-14,53440804
2022-10-17,18105928
2022-10-19,18105928
2022-10-20,18105928
2022-10-19,18105928
2022-10-14,53440804
2021-02-04,282074
2019-09-13,3497580
2012-09-10,8561261
2015-09-25,1703161
2022-07-01,56848217
2022-10-20,18105928
2022-10-11,18105928
2022-10-07,18105928
2022-10-20,18105928
2022-10-18,18105928
2022-07-01,56848217
2022-10-20,18105928
2022-10-20,18105928
2022-10-19,18105928
2022-10-20,18105928
2021-10-27,56848217
2022-10-07,18105928
2022-10-07,18105928
2022-10-19,18105928
2022-10-17,18105928
2022-10-20,18105928
2022-10-19,18105928
2022-10-20,18105928
2022-10-07,18105928
2023-02-01,22295889
2022-10-21,18105928
2022-10-13,18105928
2022-10-20,18105928
2022-10-12,18105928
2022-10-20,18105928
2022-10-21,18105928
2022-10-07,18105928
2022-10-21,18105928
2022-10-18,18105928
2022-10-19,18105928
2022-10-17,18105928
2022-10-19,18105928
2022-10-14,22295889
2022-10-21,18105928
2022-10-20,18105928
2022-10-14,22295889
2022-10-21,18105928
2022-10-18,18105928
2022-10-18,18105928
2022-10-19,18105928
2022-10-07,22295889
2023-02-01,22295889
2022-10-14,22295889
2022-10-21,22295889
2022-10-14,22295889
2015-10-30,19982610
2013-09-09,29583179
2007-04-22,29583179
2015-10-16,1335219
2013-09-09,29583179
2018-11-02,19982610
2016-06-16,25214805
2015-05-15,25214805
2015-05-15,25214805
2021-03-19,10216598
2012-09-04,56848217
1987-07-21,33466031
2015-01-16,11205396
2018-11-09,56848217
2022-10-21,12567129
2023-02-01,12567129
2022-10-21,25214805
2022-10-14,12567129
2022-10-14,22295889
2022-10-14,25214805
2022-10-14,12567129
2022-10-07,12567129
2022-10-11,22295889
2022-10-14,22295889
2022-10-21,25214805
2022-10-14,12567129
2022-10-21,25214805
2022-10-07,12923967
2022-10-21,22295889
2022-10-12,7480311
2022-10-14,22295889
2023-02-01,22295889
2022-10-20,10470423
2022-10-21,22295889
2022-10-07,12923967
2022-10-14,12923967
2022-10-21,22295889
2022-10-12,7480311
2022-10-19,7480311
2022-10-07,12923967
2022-10-12,7480311
2022-10-21,12923967
2022-10-14,12923967
2022-10-21,7480311
2022-10-19,7480311
2022-10-11,7480311
2022-10-07,12923967
2022-10-19,7480311
2022-10-18,7480311
2022-10-13,7480311
2013-06-17,3137099
2021-10-22,14657859
2014-01-01,774604
2017-10-13,1515811
2021-11-10,18105928
2023-02-01,12567129
2023-02-01,12567129
2023-02-01,12567129
2022-10-14,12567129
2022-10-07,12567129
2023-02-01,12567129
2022-10-07,12567129
2023-02-01,12567129
2023-02-01,12567129
2023-02-01,12567129
2022-10-14,12567129
2022-10-18,8922522
2023-02-01,12567129
2022-10-21,12567129
2022-10-07,8922522
2023-02-01,12567129
2022-10-19,8922522
2022-10-07,8922522
2023-02-01,12567129
2022-10-21,8922522
2022-10-21,8922522
2022-10-21,12567129
2022-10-21,12567129
2022-10-07,8922522
2022-10-20,8922522
2022-10-21,8922522
2022-10-21,12567129
2022-10-20,8922522
2023-02-01,12567129
2022-10-14,8922522
2022-10-12,8922522
2022-10-12,8922522
2022-10-21,8922522
2022-10-21,8922522
2022-10-21,8922522
2022-10-07,15130828
2022-10-07,15130828
2022-10-19,15130828
2022-10-19,15130828
2022-10-20,15130828
2022-10-18,15130828
2022-10-12,15130828
2022-10-21,15130828
2022-10-20,15130828
2022-10-21,15130828
1961-10-20,10470423
2013,972941
2018-01-29,1703161
1976-12-08,11568402
2018-05-04,1190578
2018-06-22,12567129
2019-10-04,706170
2022-10-19,3497580
2022-10-11,3497580
2022-10-19,3497580
1980-07-25,30876521
2022-10-07,3497580
2022-10-12,3497580
2022-10-20,3497580
2022-10-20,3497580
2022-10-21,3497580
2022-10-07,11205396
2022-10-11,7759332
2022-10-07,11205396
2022-10-11,3497580
2022-10-07,11205396
2022-10-20,11205396
2022-10-18,11205396
2022-10-07,7759332
2022-10-12,7759332
2022-10-10,8922522
2022-10-20,11205396
2022-10-11,7759332
2022-10-12,7759332
2022-10-07,11205396
2022-10-14,7759332
2022-10-21,11205396
2022-10-20,3497580
2022-10-20,3497580
2022-10-21,3497580
2022-10-20,11205396
2022-10-12,7759332
2022-10-12,14880768
2022-10-07,15130828
2022-10-18,7759332
2022-10-20,7759332
2022-10-17,7759332
2022-10-20,7759332
2022-10-17,7759332
2022-10-20,7759332
2022-10-17,7759332
2022-10-21,7759332
2022-10-12,15130828
2022-10-20,7759332
2022-10-20,15130828
2018-10-31,115322
2018-02-09,3407940
2018-11-16,282074
2014-08-27,489326
2022-08-26,14657859
1991-09-26,21818359
2016-06-10,1940926
2017-07-07,261471
2018-04-20,933300
2012-01-01,1136135
2013-04-01,6338414
1983-06-17,6990512
2004-05-10,3726391
2014-09-08,3332354
2021-05-05,18105928
2015-09-25,1703161
2014-12-02,2192870
1977-10-28,53440804
1984-11-05,4292604
2022-10-20,3563058
2021-09-30,643453
1979-07-27,30876521
2022-10-20,5645212
2022-10-20,5645212
2022-10-13,5645212
2021-08-27,18105928
2022-10-12,5645212
2022-10-20,5645212
2022-10-07,5645212
2022-10-20,5645212
2022-10-20,5645212
2022-10-07,2336091
2022-10-21,2336091
2022-10-18,5645212
2022-10-14,2336091
2022-10-07,14880768
2022-10-11,6990512
2022-10-07,14880768
2022-10-11,14880768
2022-10-14,14880768
2022-10-11,14880768
2022-10-10,6990512
2022-10-13,6990512
2022-10-11,6990512
2022-10-14,2336091
2022-10-12,14880768
2022-10-14,14880768
2022-10-13,6990512
2022-10-14,6990512
2022-10-12,8753995
2020-12-23,2519373
2017-03-10,389102
1975-09-12,21796890
2020-10-14,3363496
1991-09-26,21818359
2010-01-05,1104839
2005-11-15,650400
2015-05-11,56848217
2014-09-15,8561261
2022-10-20,5645212
2021-08-27,18105928
2016-01-01,973906
2022-10-11,8753995
2022-10-07,8753995
2022-10-21,8753995
2022-10-07,5645212
2022-10-14,5645212
2022-10-12,4292604
2022-10-21,4292604
2022-10-19,4292604
2022-10-18,8753995
2022-10-07,4292604
2022-10-07,4292604
2022-10-18,8753995
2022-10-15,4292604
2022-10-11,4292604
2022-10-13,4292604
2022-10-07,7473955
2022-10-14,4292604
2022-10-13,4292604
2022-10-20,4292604
2022-10-21,4292604
2022-10-19,4292604
2022-10-21,4292604
2022-10-12,4292604
2022-10-20,4292604
2022-10-17,4292604
2022-10-21,6732193
2022-10-07,4292604
2022-10-17,4292604
2022-10-21,6732193
2022-10-18,4292604
2022-10-17,4292604
2022-10-20,4292604
2022-10-07,8753995
2022-10-20,4292604
2022-10-21,2903987
2022-10-13,8753995
2022-10-20,6990512
2022-10-13,8753995
2005-01-25,1308997
2009-01-01,2483417
2018-10-05,25214805
2017-06-30,3563058
2018-09-28,3137099
2016-11-17,268645
2022-10-07,3332354
2014-01-01,1618824
2022-10-14,3332354
2022-10-07,3332354
2022-10-14,3332354
2022-10-18,4292604
2022-10-19,4292604
2022-10-07,4292604
2022-10-21,3332354
1975-11-21,53440804
2022-10-14,4292604
2022-10-14,3332354
2022-10-18,4292604
2022-10-07,4292604
2022-10-07,4292604
2022-10-10,4292604
2022-10-07,4292604
2022-10-13,4292604
2022-10-17,4292604
2022-10-07,4292604
2023-02-01,3332354
2022-10-14,4292604
2022-10-07,10370431
2022-10-07,10370431
2022-10-14,4188002
2022-10-13,4292604
2022-10-19,4292604
2022-10-20,4292604
2022-10-15,4292604
2022-10-12,4292604
2022-10-13,4292604
2022-10-19,4292604
2022-10-18,4292604
2022-10-07,10370431
2022-10-14,7070683
2022-10-12,4188002
2022-10-11,10370431
2022-10-14,4188002
2022-10-12,10370431
2022-10-12,10370431
2022-10-14,10370431
2022-10-07,7070683
2022-10-07,4188002
2022-10-10,6221223
2022-09-30,4442611
2018-11-02,19982610
2016-08-26,594665
2020-02-28,85975
2013-01-01,5645212
2020-02-14,1726067
1970-12-07,7480311
2020-08-28,1515811
2022-10-07,5242232
2022-10-21,5242232
2022-10-14,5242232
2022-10-21,5242232
2022-10-07,4188002
2022-10-07,5242232
2022-10-07,4188002
2022-10-12,4188002
2022-10-10,4188002
2022-10-07,5242232
2022-10-14,5242232
2022-10-21,5242232
2022-10-14,4188002
2022-10-10,4188002
2022-10-14,5242232
2022-10-14,4188002
2022-10-07,5242232
2022-10-18,4188002
2022-10-20,4188002
2022-10-14,4188002
2022-10-14,5242232
2022-10-14,4188002
2022-10-07,5242232
2022-10-14,5242232
2022-10-14,5242232
2022-10-21,5242232
2022-10-17,5520910
2022-10-21,4188002
2022-10-20,6221223
2022-10-17,5520910
2022-10-14,8233540
2022-10-17,4188002
2022-10-21,4188002
2022-10-17,4188002
2022-10-21,8233540
2022-10-20,4188002
2022-10-20,4188002
2022-10-21,8233540
2022-10-21,8233540
2022-10-21,4188002
2022-10-21,8233540
2022-10-20,4188002
2019-03-22,2927973
2013-09-09,29583179
2016-02-26,7698713
1993-02-22,11798970
2022-10-07,10216598
2011-05-23,3971429
2011-01-01,2499496
2019-07-26,1292096
1985-09-16,2336091
1991-09-24,4292604
1986-03-03,30317481
2018-08-10,1726067
2010-01-05,1104839
2022-10-07,3726391
2022-10-21,6847287
2022-10-10,5047484
2022-10-12,2556013
2022-10-17,2556013
2022-10-21,6847287
2022-10-07,8498329
2022-10-12,8000100
2022-10-21,6847287
2022-10-07,3726391
2022-10-21,3726391
2022-10-21,3726391
2022-10-14,7936967
2022-10-12,8000100
2022-10-14,6847287
2022-10-07,4791639
2022-10-07,5576047
2022-10-10,6244097
2022-10-18,5576047
2022-10-14,7936967
2022-10-14,7936967
2022-10-21,7936967
2022-10-14,5576047
2022-10-14,7936967
2022-10-14,7936967
2022-10-10,5047484
2022-10-21,7936967
2022-10-07,4791639
2022-10-14,5047484
2022-10-07,4791639
2022-10-21,7936967
2022-10-12,5576047
2022-10-07,4791639
2022-10-12,5576047
2022-10-21,8498329
2022-10-21,6847287
2022-10-12,5576047
2018-11-02,19982610
2022-05-27,18105928
2013-10-08,4091066
2012-02-14,3102179
1985,1290196
2012,1105856
1997-05-28,11798970
1971,2411804
2017-10-13,1515811
2003-12-09,2645530
1979-11-30,21796890
2010-12-01,4455805
2012-08-17,2483417
1990-09-24,30876521
2003-04-01,3389408
1991-09-17,33466031
2022-10-13,2069625
2012-09-04,56848217
1971-11-08,15342132
2013-01-01,1302160
2022-10-20,2556013
2022-10-18,2556013
2022-10-20,2556013
2022-10-07,4950871
2022-10-07,4950871
2022-10-10,4950871
2022-10-11,4835945
2022-10-17,4950871
2022-10-21,4835945
2022-10-18,4835945
2022-10-14,4950871
2022-10-07,4950871
2022-10-19,4950871
2022-10-19,4950871
2022-10-20,4950871
2022-10-20,4950871
2022-10-15,4835945
2022-10-11,4950871
2022-10-07,4950871
2022-10-20,5688533
2022-10-21,5688533
2022-10-21,8826840
2022-10-13,4835945
2022-10-21,4950871
2022-10-21,4950871
2022-10-21,4950871
2022-10-21,4950871
2022-10-21,8826840
2022-10-18,4835945
2022-10-14,4950871
1991-08-12,30317481
2022-10-14,4835945
2022-10-09,4835945
2022-10-11,4835945
2022-10-11,4835945
2022-10-19,4835945
2022-10-20,4835945
2022-10-07,4835945
2022-10-18,4835945
2022-10-18,4835945
2022-10-07,4835945
2022-10-07,4835945
2022-10-10,4835945
2022-10-19,4835945
2022-10-19,4835945
2022-10-21,4835945
2022-10-14,4835945
2022-10-13,4835945
2022-10-12,4835945
2022-10-20,4835945
2022-10-15,4835945
2022-10-21,4835945
2022-10-19,4835945
2022-10-19,4835945
2022-10-20,4835945
2022-10-20,4835945
2022-10-20,4835945
2022-10-18,4835945
2022-10-19,4835945
2022-10-18,4835945
2022-10-18,4835945
2022-10-17,4835945
2022-10-17,4835945
2022-10-17,4835945
2022-10-17,4835945
2022-10-21,4835945
2022-10-20,4835945
2022-10-15,4835945
2022-10-07,4835945
2022-10-21,4835945
2022-10-21,4835945
2022-10-18,4835945
2022-10-18,4835945
2022-10-18,4835945
2022-10-21,4835945
2022-10-07,4835945
2022-10-17,4835945
2022-10-17,4835945
2022-10-20,4835945
2022-10-20,4835945
2022-02-07,426282
2018-10-05,2114213
2017-04-07,627260
2006-01-01,3204528
1994-10-03,4950871
2019-05-17,18105928
2018-11-09,56848217
2007-11-20,18105928
1973-01-05,15326123
1971-09-09,6406073
2000-01-01,14880768
1969-09-26,29671796
2018-01-29,1703161
2012-04-17,1439681
2022-10-12,3072133
1978-11-10,53440804
2022-10-14,2674280
2022-10-11,5229788
2022-10-21,5549676
2022-10-14,5549676
2022-10-07,5229788
2022-10-21,5549676
2022-10-07,4835945
2022-10-21,5549676
2022-10-19,5229788
2022-10-07,4835945
2022-10-14,5229788
2022-10-20,5229788
2022-10-14,5549676
2022-10-07,4835945
2022-10-15,5229788
2022-10-20,5229788
2022-10-21,5229788
2022-10-13,4835945
2022-10-18,4835945
2022-10-13,4835945
2022-10-13,4835945
2022-10-19,4835945
2022-10-17,4835945
2022-10-17,4835945
2022-10-12,4835945
2022-10-12,4835945
2022-10-20,4835945
2022-10-20,4835945
2022-10-14,4110480
2022-10-21,4835945
2022-10-20,4835945
2022-10-18,4835945
2022-10-19,4835945
2022-10-21,4110480
2015-11-13,19982610
2013-01-01,7698713
2014-02-18,901147
2018-10-19,53440804
2016-08-24,4442611
1962-08-20,662350
2021-12-06,2626405
1984-11-05,4292604
2019-02-01,1515811
1977,6786048
2009-01-01,18105928
1970,15342132
2022-10-07,7303760
2022-10-14,7303760
2022-10-07,7303760
2022-10-07,7303760
2022-10-14,2187017
2022-10-07,7303760
2022-10-07,7303760
2022-10-14,7303760
2022-10-21,7303760
2022-10-14,7303760
2022-10-21,5229788
2022-10-07,5229788
2022-10-07,5229788
2022-10-20,5229788
2022-10-17,2187017
2022-10-17,2187017
2022-10-17,5229788
2022-10-20,5229788
2022-10-07,5229788
2022-10-20,5229788
2022-10-17,2187017
2022-10-07,5229788
2022-10-07,5229788
2022-10-07,5229788
2022-10-07,5229788
2022-10-17,5229788
2022-10-14,5229788
2022-10-14,5819670
2022-10-07,5229788
2022-10-20,5229788
2022-10-18,5229788
2022-10-19,5229788
2022-10-15,5229788
2022-10-17,5229788
2005,1361606
2022-10-07,5229788
2022-10-14,5819670
2022-10-21,5819670
2017-05-19,2114213
2016-04-22,294750
2022-02-25,18105928
2022-10-21,1000878
2022-10-07,1000878
2022-10-07,1000878
2022-10-14,2927973
2022-10-07,1000878
2022-10-14,1000878
2023-02-01,1000878
2022-10-07,1000878
2022-10-14,1000878
1977-11-01,6288730
2012-09-04,56848217
2022-10-14,1000878
2023-02-01,1000878
1977-12-13,8753995
1979-11-30,21796890
2022-10-14,2927973
1983-01-04,2214269
2022-10-07,1000878
2022-10-14,2927973
1978-10-07,8321987
2022-10-14,1000878
2012-11-09,4126272
2022-10-21,1000878
2023-02-01,1000878
1986-08-16,14880768
1991-08-12,30317481
2022-10-14,1000878
2022-10-14,1000878
2022-10-13,5311317
2022-10-14,3131142
2022-10-21,5311317
2022-10-14,3131142
2022-10-14,3131142
2022-10-13,5311317
2022-10-21,3131142
2022-10-18,3131142
2022-10-20,3131142
2022-10-14,4826322
2022-10-11,5819670
2022-10-11,5819670
2022-10-20,4826322
2022-10-13,4826322
2022-10-07,4826322
2022-10-13,4826322
2022-10-19,4826322
2022-10-20,4826322
2022-10-17,4826322
2013-02-08,975298
1999,2016489
2015-01-21,1017287
2017-09-01,901147
2022-10-14,7698713
1999-06-08,22295889
2013-09-09,29583179
2021-03-12,56848217
2005-08-08,3181750
2008-07-14,8561261
1990-01-01,8000100
2009-08-21,5549676
1986,1810155
2015-06-30,3072133
1981,6100521
1991-09-18,33466031
1987-07-21,33466031
2011-08-23,311650
2014-08-05,1292096
2022-10-07,4126272
2022-10-14,4126272
2022-10-07,3546553
2022-10-07,2702053
2022-10-21,3546553
2022-10-07,2702053
2022-10-17,5088315
2022-10-21,3131142
2022-10-14,3131142
2022-10-12,202
2022-10-07,2699382
2022-10-20,6406073
2022-10-14,2794181
2022-10-07,2702053
2022-10-07,4713345
2022-10-07,3546553
2022-10-20,1659933
2022-10-20,3707485
2022-10-21,2702053
2022-10-14,2911600
2022-10-14,2911600
2022-10-21,4713345
2022-10-07,2702053
2022-10-07,2702053
2022-10-21,2702053
2022-10-07,2702053
2022-10-21,2702053
2022-10-21,2702053
2022-10-21,2702053
2022-10-14,3765425
2022-10-12,3765425
2020-12-11,19982610
2004,7759332
2018-10-19,53440804
2022-09-01,7698713
2020-04-25,308846
2012-09-10,8561261
2013-01-01,18105928
1970-05-08,29671796
2014,1051996
2022-10-07,3159756
2022-10-07,3159756
2022-10-07,3159756
2022-10-21,4126272
2022-10-07,3488129
2022-10-07,3488129
2022-10-14,3488129
2022-10-14,3159756
2022-10-14,3159756
2022-10-14,3159756
2022-10-07,3159756
2022-10-14,3488129
2022-10-07,3159756
2022-10-07,3159756
2022-10-07,1659933
2022-10-07,3159756
2022-10-21,4363863
2022-10-14,3159756
2022-10-07,1659933
2022-10-21,3159756
2022-10-07,2794181
2022-10-14,3159756
2022-10-07,2794181
2022-10-07,3488129
2022-10-07,1659933
2022-10-07,2794181
2022-10-07,2794181
2022-10-14,2794181
2022-10-20,1659933
2022-10-18,1659933
2022-10-12,2794181
2022-10-15,1659933
2022-10-14,2699382
2022-10-21,1659933
2022-10-19,1659933
2022-10-12,2794181
2022-10-21,2699382
2022-10-21,1659933
2022-10-21,2699382
2022-10-14,3488129
2022-10-14,3488129
2015-10-30,19982610
2022-02-12,48946
2022-04-12,6100521
1985-06-01,2656489
2006-05-09,22295889
2017-10-13,1515811
2022-10-18,29583179
2010-01-05,1104839
2022-07-01,56848217
2022-10-10,3488129
2022-10-07,3181750
2022-10-07,3181750
2022-10-20,1292096
2022-10-07,3181750
2022-10-07,3181750
2022-10-10,3488129
2022-10-14,3181750
2022-10-14,5673724
2022-10-07,1876004
2022-10-14,3181750
2022-10-14,3181750
2022-10-07,3707009
2022-10-14,4447576
2022-10-14,3181750
2022-10-17,1876004
2022-10-21,1876004
2022-10-20,1876004
2022-10-07,1876004
2022-10-14,2246158
2022-10-21,3181750
2022-10-07,1876004
2022-10-07,1876004
2022-10-10,3488129
2022-10-14,1876004
2022-10-07,1876004
2022-10-21,5673724
2022-10-21,5673724
2022-10-07,1876004
2022-10-20,1876004
2022-10-14,1876004
2022-10-12,1876004
2022-10-19,2646892
2022-10-21,2646892
2022-10-20,2646892
2022-10-11,2646892
2022-10-11,2646892
2022-10-14,3707009
2022-10-21,2646892
2022-10-14,1876004
2022-10-14,3707009
1998,3159756
2013-04-22,19982610
2007-04-22,29583179
1982-04-08,3388196
2008-05-12,7303760
